公司統一編號,公司名稱,分公司統一編號,分公司名稱,分公司地址,分公司狀態,分公司核准設立日期,分公司最後核准變更日期
23060248,全家便利商店股份有限公司,83189248,台北市第七○一分公司,臺北市南港區三重里經貿二路191號1樓,1,1091007,       
23060248,全家便利商店股份有限公司,83189253,台北市第七○○分公司,臺北市南港區合成里玉成街52巷2弄7號1樓,1,1091007,       
23060248,全家便利商店股份有限公司,83189275,台北市第七○二分公司,臺北市中正區黎明里重慶南路1段89號1樓,3,1091007,       
23060248,全家便利商店股份有限公司,83189351,台北市第七O三分公司,臺北市松山區富泰里民生東路五段204-3號、204-4號、204-5號、204-6號、204-7號1樓,1,1091008,       
23060248,全家便利商店股份有限公司,83189486,台北市第七O六分公司,臺北市信義區景勤里吳興街156巷16弄1號、3號1樓,1,1091013,       
23060248,全家便利商店股份有限公司,83203348,台北市第七一二分公司,臺北市文山區萬芳里萬安街29號、31號1樓,1,1100113,       
23060248,全家便利商店股份有限公司,83353850,台北市第七一一分公司,臺北市中山區民安里民生西路62號1樓,1,1091216,       
23060248,全家便利商店股份有限公司,83423075,台北市第六八四分公司,臺北市大同區保安里重慶北路3段327號、329號1樓,1,1090219,       
23060248,全家便利商店股份有限公司,83423119,台北市第六八三分公司,臺北市文山區木柵里保儀路78號、80號,1,1090219,       
23060248,全家便利商店股份有限公司,83423589,台北市第六八五分公司,臺北市北投區奇岩里三合街1段116號1樓,1,1090226,       
23060248,全家便利商店股份有限公司,83477959,台北市第六八二分公司,臺北市南港區東明里南港路2段38巷6之2號,1,1090309,       
23060248,全家便利商店股份有限公司,83477965,台北市第六八六分公司,臺北市大同區民權里民權西路110號1樓及118巷1號,1,1090309,       
23060248,全家便利商店股份有限公司,83524025,台北市第六八八分公司,臺北市內湖區港都里港華街40號1樓,1,1090326,       
23060248,全家便利商店股份有限公司,83526543,台北市第六七六分公司,臺北市內湖區港墘里瑞光路302號1樓,1,1081203,       
23060248,全家便利商店股份有限公司,83526564,台北市第六七七分公司,臺北市南港區中研里研究院路2段12巷55號1樓,1,1081204,       
23060248,全家便利商店股份有限公司,83526641,台北市第六七八分公司,臺北市萬華區西門里成都路71號、73號1樓,1,1081204,       
23060248,全家便利商店股份有限公司,83530672,台北市第六七九分公司,臺北市中正區黎明里忠孝西路1段45號1樓,1,1081218,       
23060248,全家便利商店股份有限公司,83531010,台北市第六八O分公司,臺北市松山區中正里敦化北路120巷22號1樓,3,1081227,       
23060248,全家便利商店股份有限公司,83557019,台北市第六八七分公司,臺北市中山區興亞里南京東路二段72號1樓,1,1090331,       
23060248,全家便利商店股份有限公司,83566426,台北市第六八一分公司,臺北市大安區仁慈里復興南路1段257號、257之1號1樓,1,1090108,       
23060248,全家便利商店股份有限公司,83636268,台北市第六九一分公司,臺北市士林區社園里社中街280號1樓、2樓及282號1樓,1,1090601,       
23060248,全家便利商店股份有限公司,83663102,台北市第六九四分公司,臺北市大安區義村里忠孝東路三段248巷6號、8號,1,1090703,       
23060248,全家便利商店股份有限公司,83664138,台北市第六九三分公司,臺北市大同區星明里太原路153號1樓,1,1090708,       
23060248,全家便利商店股份有限公司,83664284,台北市第六九五分公司,臺北市士林區忠誠里中山北路六段146號1樓,3,1090708,       
23060248,全家便利商店股份有限公司,83694941,台北市第六九二分公司,臺北市信義區松光里忠孝東路五段498號1樓、500號1樓,1,1090608,       
23060248,全家便利商店股份有限公司,83793647,台北市第六九○分公司,臺北市大安區龍泉里泰順街20號1樓,1,1090505,       
23060248,全家便利商店股份有限公司,83794420,台北市第六八九分公司,臺北市文山區明義里興隆路4段105巷42號1樓,1,1090520,       
23060248,全家便利商店股份有限公司,84306238,興安分公司,臺北市中山區興安街57號1樓,1,0820409,1060215
23060248,全家便利商店股份有限公司,84306244,協和分公司,臺北市信義區中坡南路38號1樓,1,0820409,1060217
23060248,全家便利商店股份有限公司,84306434,民生東路分公司,臺北市中山區民生東路三段九十四號一樓,3,0820427,0920606
23060248,全家便利商店股份有限公司,84306455,美崙分公司,臺北市士林區華榮街97號1樓,1,0820427,1060216
23060248,全家便利商店股份有限公司,84307200,永吉分公司,臺北市信義區永吉路３２５號１樓,3,0820628,0870618
23060248,全家便利商店股份有限公司,84307270,武成分公司,臺北市萬華區萬大路486巷39號1樓,3,0820630,1060215
23060248,全家便利商店股份有限公司,84307285,興忠分公司,臺北市大安區復興南路1段200號1樓,1,0820630,1060215
23060248,全家便利商店股份有限公司,84307460,中央分公司,臺北市松山區民生東路四段95號、97巷1號1樓,1,0820719,1060217
23060248,全家便利商店股份有限公司,84307476,雙城分公司,臺北市中山區雙城街12之1號1樓,1,0820719,1060216
23060248,全家便利商店股份有限公司,84307742,北站分公司,臺北市大同區鄭州路三之二號一樓,3,0820817,0920806
23060248,全家便利商店股份有限公司,84308117,大學分公司,臺北市大安區羅斯福路三段２７９之１號１樓,3,0820916,0901005
23060248,全家便利商店股份有限公司,84308783,臨安分公司,臺北市大安區安和路二段６７號１樓,3,0821122,0910603
23060248,全家便利商店股份有限公司,84308799,羅福分公司,臺北市中正區羅斯福路三段二三八號一樓,3,0821122,0930708
23060248,全家便利商店股份有限公司,84308876,撫遠分公司,臺北市松山區新東街六十巷十七路一樓,3,0821202,0920606
23060248,全家便利商店股份有限公司,84309066,陽明分公司,臺北市士林區中正路三三三號一樓,3,0821217,0920606
23060248,全家便利商店股份有限公司,84309116,日津分公司,臺北市中山區正義里天津街47號1樓,1,0821220,1060215
23060248,全家便利商店股份有限公司,84309306,福德分公司,臺北市士林區中正路２１４號１樓,3,0830107,0910107
23060248,全家便利商店股份有限公司,84309333,慶城分公司,臺北市松山區慶城街２１之１號１樓,1,0830107,0830305
23060248,全家便利商店股份有限公司,84310802,雙園分公司,臺北市萬華區雙園街二十一巷六十一號一樓,3,0830427,0940908
23060248,全家便利商店股份有限公司,84310970,公園分公司,臺北市萬華區青年路48號1樓,1,0830511,1060215
23060248,全家便利商店股份有限公司,84311128,康樂分公司,臺北市內湖區康樂街１６２巷１號１樓,3,0830518,0880524
23060248,全家便利商店股份有限公司,84311176,中坡分公司,臺北市信義區中坡南路八十號一樓,3,0830521,0920606
23060248,全家便利商店股份有限公司,84311669,景華分公司,臺北市文山區景華街六十七號一樓,3,0830623,0920711
23060248,全家便利商店股份有限公司,84311871,吉星分公司,臺北市中山區吉林路２９４號１樓,3,0830706,0860214
23060248,全家便利商店股份有限公司,84900069,西松分公司,臺北市松山區南京東路五段六十一號一樓,3,0831208,0920605
23060248,全家便利商店股份有限公司,84900075,明真分公司,臺北市大同區延平北路4段19號1樓,3,0831208,1060217
23060248,全家便利商店股份有限公司,84901476,錦江分公司,臺北市中山區錦州街215號1樓,1,0840105,1060216
23060248,全家便利商店股份有限公司,84901481,峨嵋分公司,臺北市萬華區峨嵋街八十八號一樓,3,0840105,0920605
23060248,全家便利商店股份有限公司,86381083,南昌分公司,臺北市中正區南昌路一段六十六號一樓,3,0801021,0950119
23060248,全家便利商店股份有限公司,86381416,天母東路分公司,臺北市天母東路三十號一樓,3,0801113,0920606
23060248,全家便利商店股份有限公司,86381746,豐禾分公司,臺北市松山區民生東路三段130巷5弄2號1樓,1,0801204,1060217
23060248,全家便利商店股份有限公司,86382885,逸仙分公司,臺北市信義區逸仙路四十二巷二十七號一樓,3,0810406,0920606
23060248,全家便利商店股份有限公司,86383358,錦州分公司,臺北市中山區錦州路２７６號１樓,3,0810511,0860430
23060248,全家便利商店股份有限公司,86383929,松德分公司,臺北市信義區松山路六二七號一樓,3,0810713,0920606
23060248,全家便利商店股份有限公司,86384032,林森北路分公司,臺北市中山區林森北路119巷49號1樓,3,0810722,1060217
23060248,全家便利商店股份有限公司,86384167,青年分公司,臺北市萬華區青年路八號一樓,3,0810730,0920606
23060248,全家便利商店股份有限公司,86385356,興南分公司,臺北市大安區復興南路2段8號1樓,1,0811019,1060215
23060248,全家便利商店股份有限公司,86385362,麗山分公司,臺北市內湖區內湖路1段737巷49號1樓,1,0811019,1060215
23060248,全家便利商店股份有限公司,86385378,德惠分公司,臺北市中山區吉林路448號1樓,1,       ,1060217
23060248,全家便利商店股份有限公司,86386101,東園分公司,臺北市萬華區東園街69號、71號、71之1號1樓,1,0811216,1060215
23060248,全家便利商店股份有限公司,89144992,台北市第七六○分公司,臺北市北投區開明里中和街322號、324號,1,1120210,       
23060248,全家便利商店股份有限公司,89145182,台北市第七五八分公司,臺北市松山區中正里南京東路3段275號1樓,3,1120214,       
23060248,全家便利商店股份有限公司,89189049,台北市第七五五分公司,臺北市北投區立農里西安街二段203號1樓,1,1111220,       
23060248,全家便利商店股份有限公司,89197890,台北市第七五六分公司,臺北市內湖區西湖里環山路一段7號1樓、2樓及9巷1號1樓,1,1111230,       
23060248,全家便利商店股份有限公司,89198342,台北市第七五七分公司,臺北市士林區後港里大南路346號、348號1樓,1,1120112,1120320
23060248,全家便利商店股份有限公司,89198716,台北市第七五九分公司,臺北市中山區聚盛里林森北路399巷24號、26號1樓,1,1120202,       
23060248,全家便利商店股份有限公司,89282544,北投分公司,臺北市北投區光明路218之1號1樓,1,0830815,1060216
23060248,全家便利商店股份有限公司,89283017,民壽分公司,臺北市松山區三民路１０１巷４號１樓,3,0830915,0901005
23060248,全家便利商店股份有限公司,89283558,樂業分公司,臺北市大安區樂業街五十六巷一號一樓,3,0831014,0920605
23060248,全家便利商店股份有限公司,89283564,珍珠分公司,臺北市松山區八德路４段２４５巷３３號１樓,3,0831014,0910410
23060248,全家便利商店股份有限公司,89389784,永吉二分公司,臺北市信義區永吉路223號1樓,1,0840221,1060217
23060248,全家便利商店股份有限公司,89389813,江南分公司,臺北市中山區一江街二十一號１樓,3,0840221,0910306
23060248,全家便利商店股份有限公司,89390939,松山分公司,臺北市信義區松山路１１１號１樓,3,0840310,0901005
23060248,全家便利商店股份有限公司,89394386,龍江分公司,臺北市中山區龍江路２３８號１樓,3,0840512,0890519
23060248,全家便利商店股份有限公司,89397031,松江分公司,臺北市中山區松江路六十七號１樓之１,3,0840626,0850605
23060248,全家便利商店股份有限公司,89397068,辛亥分公司,臺北市大安區辛亥路2段171巷3號1樓,1,0840626,1060217
23060248,全家便利商店股份有限公司,89397481,衡陽分公司,臺北市中正區衡陽路７號１樓,3,0840701,0890714
23060248,全家便利商店股份有限公司,89397546,名門分公司,臺北市文山區和平東路4段95、97號1樓,1,0840704,1060215
23060248,全家便利商店股份有限公司,89399066,四平分公司,臺北市中山區南京東路二段１１５巷１號１樓,3,0840727,0910715
23060248,全家便利商店股份有限公司,89400205,懷寧分公司,臺北市中正區懷寧街六十四號一樓,3,0840811,0920606
23060248,全家便利商店股份有限公司,89400280,復興分公司,臺北市北投區中和街三二六號一樓,3,0840811,0920606
23060248,全家便利商店股份有限公司,89402029,雙城二分公司,臺北市中山區雙城街十六之１號１樓,3,0840907,0870825
23060248,全家便利商店股份有限公司,89402040,興隆分公司,臺北市文山區興隆路三段四十九號１樓,3,0840907,0891101
23060248,全家便利商店股份有限公司,89406572,泉源分公司,臺北市北投區泉源路十一之１號１樓,3,0841121,0901031
23060248,全家便利商店股份有限公司,89406587,興隆二分公司,臺北市文山區興隆路二段３０３號１樓,3,0841121,0841121
23060248,全家便利商店股份有限公司,89407621,仰德分公司,臺北市士林區仰德大道三段六十八，七十號一樓,3,0841213,0920606
23060248,全家便利商店股份有限公司,89407636,敦南分公司,臺北市大安區敦化南路二段九十八號１樓,3,0841213,0920602
23060248,全家便利商店股份有限公司,89407973,中興分公司,臺北市松山區敦化北路４巷五十一號１樓,3,0841220,0850503
23060248,全家便利商店股份有限公司,90077850,台北市第七五三分公司,臺北市文山區興得里興隆路三段112巷2弄1號1樓,1,1111007,       
23060248,全家便利商店股份有限公司,90078197,台北市第七五四分公司,臺北市中正區黎明里青島西路13號,1,1111019,       
23060248,全家便利商店股份有限公司,90093161,台北市第七五二分公司,臺北市中山區中山里中山北路二段71號,1,1110930,       
23060248,全家便利商店股份有限公司,90107756,台北市第七五一分公司,臺北市大同區永樂里迪化街一段42號1、2樓,1,1110912,       
23060248,全家便利商店股份有限公司,90217938,台北市第七三五分公司,臺北市內湖區湖興里成功路二段320巷28號1樓,1,1101216,       
23060248,全家便利商店股份有限公司,90217971,台北市第七三六分公司,臺北市內湖區西康里文湖街21巷7號1樓,1,1101216,       
23060248,全家便利商店股份有限公司,90218009,台北市第七三七分公司,臺北市信義區泰和里吳興街600巷56號,1,1101216,       
23060248,全家便利商店股份有限公司,90218015,台北市第七三八分公司,臺北市內湖區葫洲里民權東路六段296巷70號1樓,1,1101216,       
23060248,全家便利商店股份有限公司,90218084,台北市第七三九分公司,臺北市士林區忠誠里中山北路六段88號地下一層之3,1,1101220,       
23060248,全家便利商店股份有限公司,90337238,台北市第七四九分公司,臺北市大同區建泰里承德路一段29號1樓及長安西路59號1樓,1,1110802,       
23060248,全家便利商店股份有限公司,90340542,台北市第七四八分公司,臺北市大安區和安里復興南路一段362號,1,1110617,       
23060248,全家便利商店股份有限公司,90344316,台北市第七五○分公司,臺北市中山區康樂里中山北路二段11巷1號、3號,1,1110815,1111109
23060248,全家便利商店股份有限公司,90355002,台北市第七四七分公司,臺北市中正區林興里辛亥路一段13號、15號,1,1110517,       
23060248,全家便利商店股份有限公司,90413278,台北市第七三二分公司,臺北市信義區嘉興里基隆路二段113之2號、115號,1,1101109,       
23060248,全家便利商店股份有限公司,90424578,台北市第七二八分公司,臺北市大同區鄰江里延平北路四段62號、64號1樓,1,1100910,       
23060248,全家便利商店股份有限公司,90487756,台北市第七三一分公司,臺北市中山區復華里復興北路154號、154之1號、154之２號、156號1Ｆ,1,1101019,       
23060248,全家便利商店股份有限公司,90514439,台北市第七三O分公司,臺北市中山區中山里長春路15號1樓,1,1101006,       
23060248,全家便利商店股份有限公司,90604585,台北市第七四四分公司,臺北市信義區永春里中坡北路25號,1,1110214,       
23060248,全家便利商店股份有限公司,90620564,台北市第七四○分公司,臺北市士林區天母里中山北路七段81巷8號1樓,1,1110105,       
23060248,全家便利商店股份有限公司,90620585,台北市第七四一分公司,臺北市中正區文盛里羅斯福路三段244巷7號1樓,1,1110105,       
23060248,全家便利商店股份有限公司,90639923,台北市第七三四分公司,臺北市內湖區湖元里舊宗路一段130號1樓,3,1101203,       
23060248,全家便利商店股份有限公司,90639959,台北市第七三三分公司,臺北市中正區黎明里許昌街14號1樓及公園路20巷7號1樓,1,1101203,       
23060248,全家便利商店股份有限公司,90671079,台北市第七四五分公司,臺北市大安區建安里忠孝東路四段181巷6號1樓,1,1110303,       
23060248,全家便利商店股份有限公司,90671084,台北市第七四六分公司,臺北市大同區老師里重慶北路三段278之2號1樓,1,1110303,       
23060248,全家便利商店股份有限公司,90677778,台北市第七四三分公司,臺北市中山區集英里民生西路33號1樓及45巷3弄4號1樓,1,1110127,       
23060248,全家便利商店股份有限公司,90677833,台北市第七二四分公司,臺北市松山區中華里敦化北路153號1樓,1,1100506,       
23060248,全家便利商店股份有限公司,90682168,台北市第七一九分公司,臺北市中山區民安里中山北路二段60號,1,1100407,       
23060248,全家便利商店股份有限公司,90717005,台北市第七一八分公司,臺北市大安區正聲里忠孝東路4段302號1樓,1,1100325,       
23060248,全家便利商店股份有限公司,90727720,台北市第七一四分公司,臺北市文山區樟腳里恆光街21號1樓及木新路二段251號1樓,1,1100308,       
23060248,全家便利商店股份有限公司,90728283,台北市第七一三分公司,臺北市中正區黎明里南陽街1號,1,1100311,       
23060248,全家便利商店股份有限公司,90728328,台北市第七一五分公司,臺北市士林區葫蘆里延平北路五段217號、219號1樓,1,1100315,       
23060248,全家便利商店股份有限公司,90728925,台北市第七一六分公司,臺北市大同區建泰里長安西路25號1樓,1,1100315,       
23060248,全家便利商店股份有限公司,90729255,台北市第七一七分公司,臺北市南港區新富里忠孝東路七段635號1樓,1,1100318,       
23060248,全家便利商店股份有限公司,90884122,台北市第七二一分公司,臺北市信義區景聯里莊敬路190號1樓及地下室,1,1100412,       
23060248,全家便利商店股份有限公司,90884164,台北市第七二三分公司,臺北市文山區指南里指南路三段51號、53號、55號1樓及2樓,1,1100421,       
23060248,全家便利商店股份有限公司,90884185,台北市第七二二分公司,臺北市松山區慈祐里八德路四段676號、678號,1,1100426,       
23060248,全家便利商店股份有限公司,90890686,台北市第七二○分公司,臺北市中正區網溪里廈門街113巷17號1樓,1,1100416,       
23060248,全家便利商店股份有限公司,91045842,台北市第七二六分公司,臺北市文山區景慶里景福街230巷1號1樓,1,1100705,       
23060248,全家便利商店股份有限公司,91052548,台北市第七二七分公司,臺北市北投區榮華里榮華三路3之1號、3之3號1樓,1,1100715,       
23060248,全家便利商店股份有限公司,91055469,台北市第七二九分公司,臺北市大安區華聲里忠孝東路4段315號1樓,1,1100811,       
23060248,全家便利商店股份有限公司,91074156,台北市第七二五分公司,臺北市中山區集英里民權西路38之1號1樓及38號地下層,1,1100618,       
23060248,全家便利商店股份有限公司,93515355,台北市第七七四分公司,臺北市士林區芝山里德行東路282號1樓,1,1121208,       
23060248,全家便利商店股份有限公司,93676788,台北市第七七五分公司,臺北市南港區三重里經貿二路235巷36號、38號1樓,1,1130308,       
23060248,全家便利商店股份有限公司,93676909,台北市第七七六分公司,臺北市中山區興亞里南京東路2段20號1樓,1,1130312,       
23060248,全家便利商店股份有限公司,93704031,台北市第七七七分公司,臺北市中山區正義里林森北路119巷50號、52號1樓,1,1130411,       
23060248,全家便利商店股份有限公司,93750528,台北市第七七一分公司,臺北市北投區一德里中央北路四段298號、300號,1,1120907,       
23060248,全家便利商店股份有限公司,93765206,台北市第七六八分公司,臺北市內湖區週美里新明路376號、378號,1,1120724,       
23060248,全家便利商店股份有限公司,93783936,台北市第七六五分公司,臺北市內湖區樂康里康樂街110巷15號及136巷18弄66號,1,1120517,       
23060248,全家便利商店股份有限公司,93784111,台北市第七六四分公司,臺北市萬華區福星里西寧南路31-1號、33號1樓,1,1120522,       
23060248,全家便利商店股份有限公司,93784132,台北市第七六三分公司,臺北市文山區樟新里木新路三段343號、345號1樓,1,1120523,       
23060248,全家便利商店股份有限公司,93784745,台北市第七六六分公司,臺北市士林區義信里基河路128號1樓,1,1120607,       
23060248,全家便利商店股份有限公司,94033258,台北市第七七○分公司,臺北市中山區行孝里建國北路三段109號、111號1樓,1,1120807,       
23060248,全家便利商店股份有限公司,94033264,台北市第七六九分公司,臺北市松山區中正里南京東路三段333號,1,1120807,       
23060248,全家便利商店股份有限公司,94078331,台北市第七六七分公司,臺北市松山區東勢里南京東路4段137號壹樓,1,1120612,       
23060248,全家便利商店股份有限公司,94149791,台北市第七七三分公司,臺北市大安區錦華里潮州街80號1樓,1,1121109,       
23060248,全家便利商店股份有限公司,94229197,台北市第七七二分公司,臺北市中山區江山里復興北路38號1樓,1,1121030,       
23060248,全家便利商店股份有限公司,95475189,台北市第七九○分公司,臺北市萬華區凌霄里中華路二段520號、522號1樓,3,1131223,       
23060248,全家便利商店股份有限公司,96785789,台北市第七七八分公司,臺北市中山區興亞里松江路50號1樓,1,1130625,       
23060248,全家便利商店股份有限公司,96971279,富康分公司,臺北市南港區富康街86號1樓,1,0850116,1060217
23060248,全家便利商店股份有限公司,96973699,延孝分公司,臺北市大安區延吉街135號之3，1樓,1,0850228,1060217
23060248,全家便利商店股份有限公司,96974769,宏大分公司,臺北市松山區敦化北路155巷3號1樓,1,0850320,1060217
23060248,全家便利商店股份有限公司,96974867,大理分公司,臺北市松山區光復北路11巷50號1樓,1,0850321,1060215
23060248,全家便利商店股份有限公司,96976106,仙岩分公司,臺北市文山區仙岩路2號1樓,1,0850417,1060215
23060248,全家便利商店股份有限公司,96978575,大林分公司,臺北市中山區林森北路１３１號１樓,3,0850524,0900605
23060248,全家便利商店股份有限公司,96978603,長春分公司,臺北市中山區長春路48號1樓,1,0850524,1060215
23060248,全家便利商店股份有限公司,96979716,萬國分公司,臺北市萬華區峨嵋街21號1樓,1,0850612,1060215
23060248,全家便利商店股份有限公司,97160278,永春分公司,臺北市信義區信義路６段２８號１樓,3,0850619,0941207
23060248,全家便利商店股份有限公司,97161706,美仁分公司,臺北市松山區美仁里八德路三段１１９號１樓,3,0850716,0850716
23060248,全家便利商店股份有限公司,97161826,龍泉分公司,臺北市大安區師大路三十九巷８號１樓,3,0850718,0850718
23060248,全家便利商店股份有限公司,97162917,福興分公司,臺北市文山區福興路五十八號１樓,3,0850812,0920602
23060248,全家便利商店股份有限公司,97163084,內湖分公司,臺北市內湖區湖興里成功路二段四二四號一樓,3,0850813,0920602
23060248,全家便利商店股份有限公司,97164730,龍江二分公司,臺北市中山區龍江路八十五號１樓,6,0850905,0850905
23060248,全家便利商店股份有限公司,97168243,許昌分公司,臺北市中正區許昌街十六號１樓,3,0851019,0891101
23060248,全家便利商店股份有限公司,97168911,尊賢分公司,臺北市北投區尊賢街260號1樓,1,0851030,1060217
23060248,全家便利商店股份有限公司,97169670,景中分公司,臺北市文山區景中街5號，7號1樓,1,0851114,1060215
23060248,全家便利商店股份有限公司,97171697,永琦分公司,臺北市中山區南京東路二段四十九號１樓,3,0851216,0901206
23060248,全家便利商店股份有限公司,97174006,成功分公司,臺北市大安區和平東路2段311巷32號1樓,1,0860118,1060217
23060248,全家便利商店股份有限公司,97174569,北醫分公司,臺北市信義區吳興街263號1樓,1,0860124,1060217
23060248,全家便利商店股份有限公司,97175080,福港分公司,臺北市士林區百齡里前港街126號1樓,1,0860131,1060215
23060248,全家便利商店股份有限公司,97176638,長林分公司,臺北市中山區林森北路107巷54號1樓,1,0860303,1060217
23060248,全家便利商店股份有限公司,97176644,萬安分公司,臺北市文山區萬芳里萬安街十七號一樓,3,0860303,0920606
23060248,全家便利商店股份有限公司,97176659,興園分公司,臺北市文山區興業里興隆路2段220巷33號1樓,1,0860303,1060216
23060248,全家便利商店股份有限公司,97178621,武昌分公司,臺北市萬華區武昌街二段一一四之五號一樓,3,0860328,0920930
23060248,全家便利商店股份有限公司,97178636,羅中分公司,臺北市大安區羅斯福路2段17號1樓,1,0860328,1060215
23060248,全家便利商店股份有限公司,98648896,台北市第七七九分公司,臺北市萬華區保德里興義街51號1樓,1,1130729,       
23285582,萊爾富國際股份有限公司,38229,第五二一四分公司,臺北市大安區信義路2段44巷10弄1號1樓,1,1130816,       
23285582,萊爾富國際股份有限公司,79754,第五二六八分公司,臺北市內湖區新湖三路255號1樓,1,1131111,       
23285582,萊爾富國際股份有限公司,116364,第五二五三分公司,臺北市內湖區江南街111號1樓,1,1130916,       
23285582,萊爾富國際股份有限公司,171083,第五三０四分公司,臺北市士林區至誠路一段30號1樓,1,1140207,       
23285582,萊爾富國際股份有限公司,204583,第五三０三分公司,臺北市中正區武昌街一段45號1樓,1,1140122,       
23285582,萊爾富國際股份有限公司,205540,第五二六O分公司,臺北市松山區民生東路3段113巷6弄19號1樓,1,1130918,       
23285582,萊爾富國際股份有限公司,16131921,北巿臥龍分公司,臺北市大安區基隆路三段二０之一號一樓,3,0860710,0900110
23285582,萊爾富國際股份有限公司,16133884,世新分公司,臺北市文山區木柵路1段8號1樓,1,0860715,1121120
23285582,萊爾富國際股份有限公司,16135308,北市昆陽分公司,臺北市南港區昆陽街99號1樓,1,0860718,1121120
23285582,萊爾富國際股份有限公司,16147894,北巿文大分公司,臺北市士林區光華路２６巷１０號１樓,3,0860819,0890110
23285582,萊爾富國際股份有限公司,16148654,北巿通化分公司,臺北市大安區通化街１０號１樓,3,0860820,0890518
23285582,萊爾富國際股份有限公司,16149485,北巿陽明分公司,臺北市士林區格致路５３號１樓,3,0860822,0910206
23285582,萊爾富國際股份有限公司,16150454,北巿麗湖分公司,臺北市內湖區內湖路一段４０９之１號１樓,3,0860825,0860825
23285582,萊爾富國際股份有限公司,16152869,北巿大安分公司,臺北市大安區大安路二段５５號１樓,3,0860901,0880512
23285582,萊爾富國際股份有限公司,16159125,北巿昆陽第二分公司,臺北市南港區忠孝東路六段４５０號１樓,3,0860920,0890501
23285582,萊爾富國際股份有限公司,16176102,北巿港成分公司,臺北市南港區玉成街27號1樓,1,0861110,1121121
23285582,萊爾富國際股份有限公司,16177030,北巿保義分公司,臺北市文山區保儀路１６６號一樓,3,0861111,0891017
23285582,萊爾富國際股份有限公司,16431878,康定分公司,臺北市萬華區康定路１９５號１樓,3,0861206,0871214
23285582,萊爾富國際股份有限公司,16433524,北巿南陽分公司,臺北市南港區南港路三段７之１號１樓,3,0861220,0891030
23285582,萊爾富國際股份有限公司,16433995,北巿中坡北分公司,臺北市信義區中坡北路二十三號１樓,3,0861226,0940124
23285582,萊爾富國際股份有限公司,16435522,北巿安居分公司,臺北市大安區安居街三十六號１樓,3,0870112,0950104
23285582,萊爾富國際股份有限公司,16436986,北巿內湖第二分公司,臺北市內湖區成功路2段318之1號1樓,1,0870204,1121120
23285582,萊爾富國際股份有限公司,16445578,北巿大屯分公司,臺北市北投區中和街３８４之２號１樓,3,0870501,0920312
23285582,萊爾富國際股份有限公司,16449011,北巿中環分公司,臺北市士林區中山北路七段１７５號１樓,3,0870605,0920513
23285582,萊爾富國際股份有限公司,16450179,北市開利分公司,臺北市士林區社子街144號1樓,1,0870612,1121117
23285582,萊爾富國際股份有限公司,16631361,北市松仁分公司,臺北市信義區忠孝東路五段五十一號一樓,3,0870626,0930412
23285582,萊爾富國際股份有限公司,16632896,瑞陽分公司,臺北市內湖區文德路六十六巷五十五號一樓,3,0970109,       
23285582,萊爾富國際股份有限公司,16634000,北市伊寧第二分公司,臺北市大同區延平北路3段29號1樓,3,0870715,       
23285582,萊爾富國際股份有限公司,16634016,北市裕民分公司,臺北市北投區裕民六路一一八號一樓,3,0870715,       
23285582,萊爾富國際股份有限公司,16636817,北市忠德分公司,臺北市士林區德行東路九十巷三十三弄十號一樓,3,0870811,0880609
23285582,萊爾富國際股份有限公司,16744935,北市農安分公司,臺北市中山區農安街一六０號一樓,3,0871014,       
23285582,萊爾富國際股份有限公司,16747314,北市哈密分公司,臺北市大同區重慶北路三段二七八之二號一樓,3,0871104,0871116
23285582,萊爾富國際股份有限公司,16747573,北市長安東分公司,臺北市中山區長安東路二段一一二號一樓,3,0871109,0921126
23285582,萊爾富國際股份有限公司,16749761,北市馬偕分公司,臺北市中山區民生西路3巷2號1樓,1,0871203,1121120
23285582,萊爾富國際股份有限公司,16834817,北市松山分公司,臺北市信義區松山路二九六、二九八號一樓,3,0880121,0900327
23285582,萊爾富國際股份有限公司,16834823,北市瑞光分公司,臺北市內湖區瑞光路二０五號一樓,3,0880121,0880529
23285582,萊爾富國際股份有限公司,16837053,北市工農分公司,臺北市信義區忠孝東路五段二三六巷十六號一樓,3,0880226,       
23285582,萊爾富國際股份有限公司,16837743,北市麥帥分公司,臺北市內湖區行善路33號1樓,1,0880305,1121120
23285582,萊爾富國際股份有限公司,16839799,北市成康分公司,臺北市內湖區成功路五段四二０巷七、九號一樓,3,0880406,       
23285582,萊爾富國際股份有限公司,16841009,北市慶泰分公司,臺北市中山區松江路一八六之一號一樓,3,0880414,       
23285582,萊爾富國際股份有限公司,16843169,北市衡陽分公司,臺北市中正區衡陽路一０五號一樓,3,0880506,       
23285582,萊爾富國際股份有限公司,16844630,北市環亞分公司,臺北市松山區南京東路三段三三五巷十三號一樓,3,0880526,0891030
23285582,萊爾富國際股份有限公司,16845188,北市恩主公分公司,臺北市中山區民權東路二段一０七號一樓,3,0880603,0920430
23285582,萊爾富國際股份有限公司,16845194,北市獅子林分公司,臺北市萬華區西寧南路三十六號之七十一、七十二、七十三、七十四,1,0880603,1121120
23285582,萊爾富國際股份有限公司,16848045,北市衡陽第二分公司,臺北市中正區衡陽路十六號一樓,3,0880701,0900319
23285582,萊爾富國際股份有限公司,16849044,北市府前分公司,臺北市中正區重慶南路一段一三一號一樓,3,0880713,0881221
